MatchID,InningsNo,Team,PlayerName,MatchPlayingOrder,BowlerName,OutDesc,Runs,Balls,DotBalls,Ones,Twos,Threes,Fours,Sixes,StrikeRate,WicketNo,AgainstFast,AgainstSpin
74,2,LSG,Dushmantha Chameera,8,,not out,11,4,1,1,0,0,1,1,275.00,,4,0
74,2,LSG,Mohsin Khan,9,,,0,0,0,0,0,0,0,0,-,,0,0
74,2,LSG,Avesh Khan,10,,,0,0,0,0,0,0,0,0,-,,0,0
74,2,LSG,Ravi Bishnoi,11,,,0,0,0,0,0,0,0,0,-,,0,0
75,1,RCB,Virat Kohli,2,Prasidh Krishna,c Sanju Samson b Prasidh Krishna,7,8,6,1,0,0,0,1,87.50,3.0,8,0
75,1,RCB,Faf Du Plessis,1,Obed McCoy,c Ravichandran Ashwin b Obed McCoy,25,27,12,11,1,0,3,0,92.59,5.0,19,8
75,1,RCB,Rajat Patidar,3,Ravichandran Ashwin,c Jos Buttler b Ravichandran Ashwin,58,42,13,20,2,0,4,3,138.10,1.0,21,21
75,1,RCB,Glenn Maxwell,4,Trent Boult,c Obed McCoy b Trent Boult,24,13,4,5,0,1,1,2,184.62,6.0,6,7
75,1,RCB,Mahipal Lomror,5,Obed McCoy,c Ravichandran Ashwin b Obed McCoy,8,10,2,8,0,0,0,0,80.00,4.0,3,7
75,1,RCB,Dinesh Karthik,6,Prasidh Krishna,c Riyan Parag b Prasidh Krishna,6,7,2,4,1,0,0,0,85.71,2.0,2,5
75,1,RCB,Shahbaz Ahmed,7,,not out,12,8,5,0,1,0,1,1,150.00,,8,0
75,1,RCB,Wanindu Hasaranga,8,Prasidh Krishna,b Prasidh Krishna,0,1,1,0,0,0,0,0,0.00,9.0,1,0
75,1,RCB,Harshal Patel,9,Obed McCoy,b Obed McCoy,1,2,1,1,0,0,0,0,50.00,7.0,2,0
75,1,RCB,Josh Hazlewood,10,,not out,1,2,1,1,0,0,0,0,50.00,,2,0
75,1,RCB,Mohammed Siraj,11,,,0,0,0,0,0,0,0,0,-,,0,0
75,2,RR,Yashasvi Jaiswal,2,Josh Hazlewood,c Virat Kohli b Josh Hazlewood,21,13,6,3,1,0,1,2,161.54,3.0,9,4
75,2,RR,Jos Buttler,1,,not out,106,60,20,18,6,0,10,6,176.67,,30,30
75,2,RR,Sanju Samson,3,Wanindu Hasaranga,st Dinesh Karthik b Wanindu Hasaranga,23,21,11,7,0,0,1,2,109.52,1.0,8,13
75,2,RR,Devdutt Padikkal,4,Josh Hazlewood,c Dinesh Karthik b Josh Hazlewood,9,12,3,9,0,0,0,0,75.00,2.0,7,5
75,2,RR,Shimron Hetmyer,5,,not out,2,3,1,2,0,0,0,0,66.67,,1,2
75,2,RR,Riyan Parag,6,,,0,0,0,0,0,0,0,0,-,,0,0
75,2,RR,Ravichandran Ashwin,7,,,0,0,0,0,0,0,0,0,-,,0,0
75,2,RR,Obed McCoy,8,,,0,0,0,0,0,0,0,0,-,,0,0
75,2,RR,Trent Boult,9,,,0,0,0,0,0,0,0,0,-,,0,0
75,2,RR,Yuzvendra Chahal,10,,,0,0,0,0,0,0,0,0,-,,0,0
75,2,RR,Prasidh Krishna,11,,,0,0,0,0,0,0,0,0,-,,0,0
76,1,RR,Yashasvi Jaiswal,2,Yash Dayal,c Sai Kishore b Yash Dayal,22,16,10,1,1,1,1,2,137.50,8.0,16,0
76,1,RR,Jos Buttler,1,Hardik Pandya,c Wriddhiman Saha b Hardik Pandya,39,35,13,15,2,0,5,0,111.43,4.0,27,8
76,1,RR,Sanju Samson,3,Hardik Pandya,c Sai Kishore b Hardik Pandya,14,11,3,6,0,0,2,0,127.27,7.0,5,6
76,1,RR,Devdutt Padikkal,4,Rashid Khan,c Mohammad Shami b Rashid Khan,2,10,8,2,0,0,0,0,20.00,5.0,7,3
76,1,RR,Shimron Hetmyer,5,Hardik Pandya,c & b Hardik Pandya,11,12,7,3,0,0,2,0,91.67,6.0,7,5
76,1,RR,Ravichandran Ashwin,7,Sai Kishore,c David Miller b Sai Kishore,6,9,3,6,0,0,0,0,66.67,3.0,4,5
76,1,RR,Riyan Parag,6,Mohammad Shami,b Mohammad Shami,15,15,4,9,1,0,1,0,100.00,11.0,12,3
76,1,RR,Trent Boult,9,Sai Kishore,c Rahul Tewatia b Sai Kishore,11,7,2,3,1,0,0,1,157.14,2.0,3,4
76,1,RR,Obed McCoy,8,Mohammad Shami,run out (Rahul Tewatia),8,5,2,2,0,0,0,1,160.00,1.0,3,2
76,1,RR,Prasidh Krishna,11,,not out,0,0,0,0,0,0,0,0,-,,0,0
76,1,RR,Yuzvendra Chahal,10,,,0,0,0,0,0,0,0,0,-,,0,0
76,2,GT,Wriddhiman Saha,2,Prasidh Krishna,b Prasidh Krishna,5,7,5,1,0,0,1,0,71.43,6.0,7,0
76,2,GT,Shubman Gill,1,,not out,45,43,17,17,5,0,3,1,104.65,,23,20
76,2,GT,Matthew Wade,3,Trent Boult,c Riyan Parag b Trent Boult,8,10,8,0,1,0,0,1,80.00,1.0,10,0
76,2,GT,Hardik Pandya,4,Yuzvendra Chahal,c Yashasvi Jaiswal b Yuzvendra Chahal,34,30,12,12,2,0,3,1,113.33,2.0,17,13
76,2,GT,David Miller,5,,not out,32,19,5,6,4,0,3,1,168.42,,10,9
76,2,GT,Rahul Tewatia,6,,,0,0,0,0,0,0,0,0,-,,0,0
76,2,GT,Rashid Khan,7,,,0,0,0,0,0,0,0,0,-,,0,0
76,2,GT,Sai Kishore,8,,,0,0,0,0,0,0,0,0,-,,0,0
76,2,GT,Mohammad Shami,9,,,0,0,0,0,0,0,0,0,-,,0,0
76,2,GT,Lockie Ferguson,10,,,0,0,0,0,0,0,0,0,-,,0,0
76,2,GT,Yash Dayal,11,,,0,0,0,0,0,0,0,0,-,,0,0
